Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
128,40,85,153,False,3.9,1,7/28/2024 2:30:24 PM,False,0,1,86,5.7,1464,,3.9,1,7/28/2024 2:54:48 PM,False,0,1,937B0677,86,2,13,GF,40/85,1002,1002,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
1294000,2.4,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,70,53,38,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1296000,2.5,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,65,49,36,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1298000,2.5,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,67,50,37,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1300000,2.5,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,64,47,35,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1302000,2.6,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,62,47,34,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1304000,2.8,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,60,44,33,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1306000,2.9,0,1,0.27,0.21,0,0,99,1,0,26,False,True,0,0,55,40,28,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1308000,3.1,0,1,0.27,0.21,0,0,99,1,0,26,False,True,0,0,53,39,29,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1310000,3,0,1,0.27,0.21,0,0,99,1,0,26,False,True,0,0,53,39,27,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1312000,3,0,1,0.27,0.21,0,0,99,1,0,26,False,True,0,0,55,41,30,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
