Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
144,40,85,5611,False,4.1,0,8/8/2024 11:50:11 AM,False,0,1,86,10.1,2129,,4.1,0,8/8/2024 12:25:35 PM,False,0,1,937B0677,86,2,13,GF,40/85,997,997,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
208000,5.6,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,56,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
210000,5.6,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,57,39,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
212000,5.6,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,56,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
214000,5.6,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,56,43,31,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
216000,5.6,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,56,42,31,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
218000,5.7,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,54,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
220000,5.7,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,54,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
222000,5.7,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,56,43,32,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
224000,5.7,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,56,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
226000,5.6,0,1,0.32,0.21,0,0,99,1,0,24,False,True,0,0,55,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
228000,5.7,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,55,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
230000,5.7,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,55,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
232000,5.9,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,55,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
234000,5.9,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,55,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
236000,6,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,56,41,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
238000,6.1,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
240000,6.1,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,55,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
