Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
133,40,85,78,False,3.8,0,8/2/2024 12:15:06 PM,False,0,1,86,34.6,1434,,3.8,3,8/2/2024 12:38:55 PM,False,0,1,937B0677,86,2,13,GF,40/85,994,994,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
60000,10.9,0,1,0.43,0.21,0,0,99,1,0,25,False,True,0,0,51,38,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
62000,10.9,0,1,0.43,0.21,0,0,99,1,0,25,False,True,0,0,51,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
64000,11,0,1,0.44,0.21,0,0,99,1,0,25,False,True,0,0,49,35,25,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
66000,11,0,5,0.44,0.21,0,0,99,1,0,25,False,True,0,0,50,37,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
68000,10.6,0,5,0.43,0.21,0,0,99,1,0,25,False,True,0,0,50,37,25,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
70000,10.8,0,5,0.43,0.21,0,0,99,1,0,25,False,True,0,0,48,36,24,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
72000,11.3,0,5,0.44,0.21,0,0,99,1,0,25,False,True,0,0,50,37,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
74000,11.8,0,5,0.45,0.21,0,0,99,1,0,24,False,True,0,0,52,37,25,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
76000,12.6,0,5,0.47,0.21,0,0,99,1,0,24,False,True,0,0,50,37,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
78000,13,0,5,0.48,0.21,0,0,99,1,0,24,False,True,0,0,50,37,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
